time,K
25.1,0.000780414875
25.2,0.00077519095
25.3,0.00077010876
25.4,0.000765162165
25.5,0.00076034524
25.6,0.000755652665
25.7,0.00075107946
25.8,0.000746620755
25.9,0.00074227217
26.0,0.000738030005
26.1,0.00073389141
26.2,0.000729853855
26.3,0.00072591451
26.4,0.000722069905
26.5,0.000718316205
26.6,0.00071464967
26.7,0.000711066775
26.8,0.00070756418
26.9,0.00070413869
27.0,0.000700787125
27.1,0.00069750622
27.2,0.00069429275
27.3,0.0006911435
27.4,0.00068805531
27.5,0.00068502512
27.6,0.00068204998
27.7,0.000679127065
27.8,0.00067625375
27.9,0.000673427565
28.0,0.00067064624
28.1,0.00066790768
28.2,0.000665210085
28.3,0.00066255186
28.4,0.000659931595
28.5,0.00065734804
28.6,0.000654800085
28.7,0.000652286785
28.8,0.00064980744
28.9,0.00064736152
29.0,0.000644948805
29.1,0.00064256927
29.2,0.000640223055
29.3,0.00063791044
29.4,0.000635631795
29.5,0.00063338756
29.6,0.000631178215
29.7,0.00062900423
29.8,0.00062686611
29.9,0.0006247644
30.0,0.00062269966
30.1,0.00062067247
30.2,0.000618683445
30.3,0.00061673317
30.4,0.00061482223
30.5,0.000612951205
30.6,0.000611120615
30.7,0.000609330935
30.8,0.0006075826
30.9,0.000605875935
31.0,0.000604211235
31.1,0.000602588655
31.2,0.000601008265
31.3,0.000599470025
31.4,0.000597973795
31.5,0.000596519285
31.6,0.000595106095
31.7,0.00059373373
31.8,0.000592401575
31.9,0.0005911089
32.0,0.000589854865
32.1,0.00058863853
32.2,0.000587458865
32.3,0.000586314735
32.4,0.000585204885
32.5,0.000584127955
32.6,0.00058308251
32.7,0.00058206699
32.8,0.000581079745
32.9,0.000580119055
33.0,0.00057918312
33.1,0.00057827008
33.2,0.00057737801
33.3,0.000576504975
33.4,0.000575649005
33.5,0.00057480814
33.6,0.0005739804
33.7,0.000573163845
33.8,0.000572356575
33.9,0.00057155672
34.0,0.00057076247
34.1,0.000569972085
34.2,0.00056918389
34.3,0.00056839626
34.4,0.000567607645
34.5,0.000566816575
34.6,0.000566021675
34.7,0.000565221625
34.8,0.00056441523
34.9,0.00056360138
35.0,0.0005627791
35.1,0.00056194746
35.2,0.000561105665
35.3,0.000560253015
35.4,0.000559388915
35.5,0.000558512865
35.6,0.000557624455
35.7,0.00055672337
35.8,0.000555809355
35.9,0.00055488224
36.0,0.000553941935
36.1,0.00055298841
36.2,0.00055202169
36.3,0.000551041905
36.4,0.000550049205
36.5,0.000549043775
36.6,0.000548025895
36.7,0.00054699584
36.8,0.000545953965
36.9,0.00054490067
37.0,0.000543836385
37.1,0.00054276157
37.2,0.000541676745
37.3,0.00054058245
37.4,0.000539479295
37.5,0.0005383679
37.6,0.000537248935
37.7,0.00053612309
37.8,0.000534991105
37.9,0.000533853755
38.0,0.00053271184
38.1,0.0005315662
38.2,0.000530417715
38.3,0.000529267275
38.4,0.000528115805
38.5,0.000526964245
38.6,0.000525813555
38.7,0.00052466471
38.8,0.000523518695
38.9,0.000522376505
39.0,0.00052123913
39.1,0.00052010754
39.2,0.000518982715
39.3,0.000517865605
39.4,0.000516757135
39.5,0.0005156582
39.6,0.000514569675
39.7,0.000513492375
39.8,0.000512427065
39.9,0.00051137448
40.0,0.000510335305
40.1,0.000509310175
40.2,0.00050829964
40.3,0.00050730421
40.4,0.0005063243
40.5,0.00050536027
40.6,0.000504412425
40.7,0.000503480995
40.8,0.000502566125
40.9,0.0005016679
41.0,0.000500786355
41.1,0.0004999214405
41.2,0.0004990730535
41.3,0.0004982410315
41.4,0.0004974251545
41.5,0.0004966251505
41.6,0.000495840698
41.7,0.0004950714045
41.8,0.0004943168595
41.9,0.000493576592
42.0,0.000492850096
42.1,0.000492136812
42.2,0.0004914361635
42.3,0.00049074753
42.4,0.0004900702635
42.5,0.0004894036985
42.6,0.000488747147
42.7,0.00048809991
42.8,0.000487461283
42.9,0.000486830529
43.0,0.000486206931
43.1,0.000485589771
43.2,0.000484978326
43.3,0.000484371877
43.4,0.000483769734
43.5,0.000483171205
43.6,0.0004825756315
43.7,0.000481982363
43.8,0.0004813907705
43.9,0.0004808002375
44.0,0.0004802101775
44.1,0.000479620039
44.2,0.0004790292745
44.3,0.000478437387
44.4,0.0004778438795
44.5,0.0004772483255
44.6,0.000476650297
44.7,0.000476049431
44.8,0.0004754453795
44.9,0.0004748378415
45.0,0.0004742265415
45.1,0.00047361125
45.2,0.0004729917705
45.3,0.0004723679495
45.4,0.0004717396805
45.5,0.000471106884
45.6,0.0004704695215
45.7,0.00046982759
45.8,0.000469181117
45.9,0.000468530164
46.0,0.00046787482
46.1,0.00046721522
46.2,0.0004665515125
46.3,0.000465883866
46.4,0.0004652124755
46.5,0.000464537569
46.6,0.0004638593965
46.7,0.000463178218
46.8,0.0004624943275
46.9,0.00046180802
47.0,0.0004611196185
47.1,0.0004604294495
47.2,0.000459737856
47.3,0.000459045188
47.4,0.0004583517975
47.5,0.000457658039
47.6,0.0004569642905
47.7,0.0004562709155
47.8,0.0004555782875
47.9,0.000454886759
48.0,0.000454196696
48.1,0.000453508463
48.2,0.000452822414
48.3,0.000452138899
48.4,0.000451458261
48.5,0.0004507808455
48.6,0.000450107
48.7,0.0004494370445
48.8,0.000448771307
48.9,0.0004481101065
49.0,0.0004474537565
49.1,0.000446802569
49.2,0.0004461568395
49.3,0.0004455168775
49.4,0.0004448829605
49.5,0.0004442553635
49.6,0.0004436343485
49.7,0.0004430201615
49.8,0.0004424130435
49.9,0.000441813214
50.0,0.0004412208835
50.1,0.000440636259
50.2,0.0004400595395
50.3,0.000439490921
50.4,0.000438930567
50.5,0.0004383786475
50.6,0.000437835309
50.7,0.0004373007
50.8,0.000436774951
50.9,0.00043625818
51.0,0.0004357504925
51.1,0.00043525198
51.2,0.0004347627195
51.3,0.0004342827965
51.4,0.0004338122795
51.5,0.000433351216
51.6,0.000432899653
51.7,0.000432457635
51.8,0.000432025187
51.9,0.000431602328
52.0,0.000431189062
52.1,0.000430785407
52.2,0.0004303913495
52.3,0.0004300068785
52.4,0.0004296319725
52.5,0.000429266602
52.6,0.000428910734
52.7,0.0004285643305
52.8,0.0004282273615
52.9,0.000427899758
53.0,0.0004275814675
53.1,0.00042727244
53.2,0.0004269725845
53.3,0.0004266818375
53.4,0.000426400128
53.5,0.0004261273715
53.6,0.0004258635145
53.7,0.000425608463
53.8,0.0004253621445
53.9,0.0004251244865
54.0,0.00042489541
54.1,0.000424674835
54.2,0.0004244626755
54.3,0.0004242588315
54.4,0.0004240632055
54.5,0.000423875691
54.6,0.0004236961935
54.7,0.0004235245985
54.8,0.0004233607975
54.9,0.00042320467
55.0,0.000423056106
55.1,0.000422914988
55.2,0.0004227811875
55.3,0.0004226545715
55.4,0.000422534999
55.5,0.0004224223285
55.6,0.000422316405
55.7,0.0004222170815
55.8,0.000422124204
55.9,0.0004220375975
56.0,0.0004219571205
56.1,0.000421882588
56.2,0.000421813819
56.3,0.000421750611
56.4,0.0004216927725
56.5,0.000421640091
56.6,0.000421592342
56.7,0.0004215492965
56.8,0.0004215107205
56.9,0.0004214763675
57.0,0.0004214459945
57.1,0.0004214193255
57.2,0.000421396118
57.3,0.000421376084
57.4,0.0004213589345
57.5,0.000421344365
57.6,0.000421332077
57.7,0.000421321766
57.8,0.0004213131285
57.9,0.0004213058335
58.0,0.0004212995645
58.1,0.0004212939995
58.2,0.0004212888005
58.3,0.0004212836475
58.4,0.000421278206
58.5,0.0004212721375
58.6,0.000421265111
58.7,0.000421256787
58.8,0.00042124685
58.9,0.0004212349605
59.0,0.000421220792
59.1,0.000421204025
59.2,0.000421184343
59.3,0.0004211614365
59.4,0.000421135007
59.5,0.0004211047825
59.6,0.0004210704915
59.7,0.0004210318615
59.8,0.0004209886605
59.9,0.0004209406405
60.0,0.0004208876165
60.1,0.000420829388
60.2,0.000420765762
60.3,0.0004206965735
60.4,0.0004206216825
60.5,0.0004205409225
60.6,0.0004204542015
60.7,0.0004203614025
60.8,0.0004202624375
60.9,0.000420157252
61.0,0.000420045777
61.1,0.000419927998
61.2,0.0004198038765
61.3,0.00041967342
61.4,0.000419536633
61.5,0.000419393546
61.6,0.000419244217
61.7,0.000419088687
61.8,0.000418927012
61.9,0.000418759293
62.0,0.000418585608
62.1,0.000418406076
62.2,0.000418220798
62.3,0.0004180299015
62.4,0.0004178335195
62.5,0.0004176317815
62.6,0.0004174248515
62.7,0.0004172128615
62.8,0.000416995975
62.9,0.0004167743695
63.0,0.000416548234
63.1,0.0004163177325
63.2,0.000416083064
63.3,0.0004158444255
63.4,0.000415602007
63.5,0.000415356006
63.6,0.000415106624
63.7,0.0004148540595
63.8,0.00041459849
63.9,0.00041434015
64.0,0.000414079212
64.1,0.000413815888
64.2,0.000413550373
64.3,0.0004132828555
64.4,0.00041301351
64.5,0.0004127425405
64.6,0.0004124701185
64.7,0.0004121964065
64.8,0.0004119215755
64.9,0.0004116458025
65.0,0.0004113692555
65.1,0.0004110920975
65.2,0.000410814478
65.3,0.0004105365605
65.4,0.000410258484
65.5,0.000409980387
65.6,0.000409702397
65.7,0.000409424663
65.8,0.000409147287
65.9,0.0004088703935
66.0,0.0004085941035
66.1,0.0004083185275
66.2,0.0004080437855
66.3,0.000407769962
66.4,0.0004074971645
66.5,0.00040722548
66.6,0.0004069550095
66.7,0.000406685831
66.8,0.000406418046
66.9,0.0004061517335
67.0,0.00040588697
67.1,0.0004056238215
67.2,0.000405362374
67.3,0.00040510268
67.4,0.000404844808
67.5,0.0004045888185
67.6,0.0004043347515
67.7,0.00040408267
67.8,0.000403832613
67.9,0.0004035846345
68.0,0.000403338777
68.1,0.0004030950755
68.2,0.0004028535745
68.3,0.000402614296
68.4,0.0004023772745
68.5,0.0004021425375
68.6,0.0004019101215
68.7,0.0004016800475
68.8,0.000401452345
68.9,0.000401227015
69.0,0.0004010041
69.1,0.0004007836135
69.2,0.000400565581
69.3,0.000400350026
69.4,0.000400136957
69.5,0.0003999263845
69.6,0.000399718318
69.7,0.000399512767
69.8,0.0003993097565
69.9,0.000399109276
70.0,0.000398911346
70.1,0.000398715952
70.2,0.000398523101
70.3,0.000398332797
70.4,0.00039814504
70.5,0.00039795983
70.6,0.000397777175
70.7,0.000397597095
70.8,0.0003974195725
70.9,0.0003972446075
71.0,0.0003970722075
71.1,0.0003969023565
71.2,0.0003967350295
71.3,0.00039657022
71.4,0.000396407921
71.5,0.000396248107
71.6,0.000396090752
71.7,0.000395935846
71.8,0.000395783353
71.9,0.000395633237
72.0,0.000395485481
72.1,0.0003953400395
72.2,0.000395196875
72.3,0.0003950559585
72.4,0.0003949172395
72.5,0.0003947806845
72.6,0.0003946462345
72.7,0.000394513854
72.8,0.0003943834945
72.9,0.000394255115
73.0,0.000394128678
73.1,0.0003940041085
73.2,0.0003938813915
73.3,0.0003937604665
73.4,0.000393641261
73.5,0.000393523735
73.6,0.000393407835
73.7,0.0003932935035
73.8,0.000393180703
73.9,0.0003930693705
74.0,0.000392959471
74.1,0.0003928509415
74.2,0.000392743738
74.3,0.000392637806
74.4,0.00039253311
74.5,0.0003924296015
74.6,0.000392327236
74.7,0.0003922259565
74.8,0.000392125717
74.9,0.000392026495
75.0,0.000391928245
75.1,0.00039183092
75.2,0.0003917345045
75.3,0.000391638977
75.4,0.0003915442825
75.5,0.000391450401
75.6,0.0003913572865
75.7,0.0003912649245
75.8,0.0003911733055
75.9,0.000391082392
76.0,0.000390992175
76.1,0.000390902642
76.2,0.0003908137975
76.3,0.000390725632
76.4,0.0003906381435
76.5,0.000390551349
76.6,0.000390465257
76.7,0.0003903798915
76.8,0.0003902952575
76.9,0.0003902113635
77.0,0.0003901282225
77.1,0.0003900458365
77.2,0.0003899642275
77.3,0.0003898833975
77.4,0.000389803341
77.5,0.00038972407
77.6,0.0003896455805
77.7,0.0003895678895
77.8,0.0003894909705
77.9,0.000389414838
78.0,0.00038933947
78.1,0.000389264862
78.2,0.0003891910165
78.3,0.000389117892
78.4,0.0003890454905
78.5,0.0003889737825
78.6,0.0003889027495
78.7,0.0003888323575
78.8,0.0003887625755
78.9,0.000388693391
79.0,0.000388624763
79.1,0.0003885566555
79.2,0.0003884890355
79.3,0.000388421867
79.4,0.000388355107
79.5,0.0003882887095
79.6,0.000388222645
79.7,0.0003881568665
79.8,0.0003880913265
79.9,0.0003880259795
80.0,0.00038796077
80.1,0.0003878956495
80.2,0.0003878305655
80.3,0.0003877654655
80.4,0.0003877002945
80.5,0.000387634995
80.6,0.0003875695345
80.7,0.0003875038445
80.8,0.0003874378775
80.9,0.0003873715925
81.0,0.0003873049365
81.1,0.0003872378725
81.2,0.00038717033
81.3,0.000387102255
81.4,0.0003870336195
81.5,0.0003869643645
81.6,0.0003868944545
81.7,0.000386823823
81.8,0.000386752435
81.9,0.000386680254
82.0,0.00038660724
82.1,0.000386533358
82.2,0.000386458552
82.3,0.000386382799
82.4,0.000386306071
82.5,0.0003862283515
82.6,0.000386149619
82.7,0.000386069843
82.8,0.0003859890335
82.9,0.0003859071445
83.0,0.0003858241665
83.1,0.000385740118
83.2,0.000385655
83.3,0.000385568804
83.4,0.000385481565
83.5,0.000385393301
83.6,0.0003853040475
83.7,0.0003852138365
83.8,0.0003851226845
83.9,0.0003850306335
84.0,0.0003849377655
84.1,0.0003848441295
84.2,0.0003847497855
84.3,0.0003846548135
84.4,0.0003845592985
84.5,0.000384463332
84.6,0.000384367009
84.7,0.0003842704435
84.8,0.0003841737445
84.9,0.0003840770685
85.0,0.000383980506
85.1,0.000383884216
85.2,0.0003837883405
85.3,0.000383693033
85.4,0.0003835984485
85.5,0.0003835047605
85.6,0.0003834121435
85.7,0.0003833207835
85.8,0.00038323084
85.9,0.000383142513
86.0,0.000383056006
86.1,0.0003829715025
86.2,0.000382889203
86.3,0.0003828093305
86.4,0.000382732054
86.5,0.000382657603
86.6,0.000382586186
86.7,0.0003825179965
86.8,0.0003824532565
86.9,0.0003823921625
87.0,0.000382334925
87.1,0.000382281749
87.2,0.000382232848
87.3,0.0003821884025
87.4,0.000382148593
87.5,0.000382113615
87.6,0.0003820836365
87.7,0.000382058822
87.8,0.000382039309
87.9,0.0003820252875
88.0,0.0003820168955
88.1,0.0003820142605
88.2,0.0003820175265
88.3,0.0003820268155
88.4,0.000382042242
88.5,0.000382063883
88.6,0.0003820918195
88.7,0.00038212613
88.8,0.0003821668595
88.9,0.0003822140545
89.0,0.0003822677285
89.1,0.0003823279015
89.2,0.0003823945735
89.3,0.0003824677495
89.4,0.000382547382
89.5,0.000382633427
89.6,0.0003827258325
89.7,0.0003828245365
89.8,0.000382929415
89.9,0.000383040383
90.0,0.0003831573145
90.1,0.0003832800305
90.2,0.000383408398
90.3,0.000383542221
90.4,0.000383681318
90.5,0.0003838254695
90.6,0.000383974472
90.7,0.00038412811
90.8,0.0003842861275
90.9,0.0003844482635
91.0,0.0003846142835
91.1,0.0003847838925
91.2,0.0003849568255
91.3,0.000385132812
91.4,0.000385311571
91.5,0.000385492815
91.6,0.0003856762935
91.7,0.000385861719
91.8,0.0003860488215
91.9,0.0003862373245
92.0,0.000386426985
92.1,0.0003866175225
92.2,0.0003868086865
92.3,0.0003870002275
92.4,0.0003871919155
92.5,0.0003873835155
92.6,0.000387574795
92.7,0.000387765579
92.8,0.000387955655
92.9,0.0003881448245
93.0,0.0003883328985
93.1,0.000388519723
93.2,0.000388705121
93.3,0.0003888889605
93.4,0.000389071084
93.5,0.000389251375
93.6,0.000389429729
93.7,0.0003896059985
93.8,0.0003897801335
93.9,0.0003899520235
94.0,0.0003901215695
94.1,0.0003902886985
94.2,0.000390453328
94.3,0.0003906153855
94.4,0.000390774832
94.5,0.000390931596
94.6,0.0003910856095
94.7,0.000391236843
94.8,0.000391385246
94.9,0.0003915307525
95.0,0.000391673357
95.1,0.000391813009
95.2,0.000391949685
95.3,0.000392083366
95.4,0.000392213998
95.5,0.0003923415625
95.6,0.000392466077
95.7,0.000392587505
95.8,0.0003927058065
95.9,0.0003928209885
96.0,0.0003929330005
96.1,0.000393041845
96.2,0.000393147476
96.3,0.000393249885
96.4,0.0003933490185
96.5,0.000393444866
96.6,0.0003935373555
96.7,0.000393626512
96.8,0.000393712269
96.9,0.000393794587
97.0,0.000393873437
97.1,0.0003939487665
97.2,0.0003940205355
97.3,0.000394088723
97.4,0.0003941532715
97.5,0.0003942141705
97.6,0.000394271365
97.7,0.000394324828
97.8,0.0003943745155
97.9,0.000394420402
98.0,0.00039446246
98.1,0.0003945006785
98.2,0.000394535013
98.3,0.000394565443
98.4,0.0003945919515
98.5,0.00039461452
98.6,0.0003946331105
98.7,0.000394647715
98.8,0.0003946583005
98.9,0.0003946648345
99.0,0.0003946673465
99.1,0.0003946657895
99.2,0.000394660132
99.3,0.0003946503915
99.4,0.0003946365575
99.5,0.0003946186135
99.6,0.000394596568
99.7,0.000394570404
99.8,0.0003945400915
99.9,0.0003945056605
100.0,0.0003944670955
100.1,0.000394424426
100.2,0.0003943776335
100.3,0.000394326719
100.4,0.000394271723
100.5,0.000394212618
100.6,0.0003941494465
100.7,0.0003940822005
100.8,0.0003940108865
100.9,0.000393935567
101.0,0.0003938562515
101.1,0.000393772967
101.2,0.0003936857305
101.3,0.000393594603
101.4,0.0003934995905
101.5,0.000393400707
101.6,0.0003932980025
101.7,0.0003931915195
101.8,0.000393081281
101.9,0.000392967345
102.0,0.0003928497655
102.1,0.0003927285905
102.2,0.0003926038805
102.3,0.0003924756755
102.4,0.000392344022
102.5,0.000392209023
102.6,0.00039207071
102.7,0.000391929148
102.8,0.0003917844405
102.9,0.0003916366015
103.0,0.0003914857195
103.1,0.000391331884
103.2,0.000391175173
103.3,0.00039101565
103.4,0.0003908533635
103.5,0.000390688417
103.6,0.000390520924
103.7,0.000390350918
103.8,0.0003901785455
103.9,0.000390003897
104.0,0.0003898270535
104.1,0.0003896481
104.2,0.0003894671385
104.3,0.0003892842485
104.4,0.000389099491
104.5,0.0003889129885
104.6,0.0003887247705
104.7,0.000388534972
104.8,0.0003883436615
104.9,0.0003881509295
105.0,0.0003879568625
105.1,0.000387761553
105.2,0.0003875650765
105.3,0.0003873675485
105.4,0.000387169045
105.5,0.000386969655
105.6,0.000386769438
105.7,0.0003865684995
105.8,0.000386366865
105.9,0.000386164607
106.0,0.00038596181
106.1,0.0003857585465
106.2,0.000385554871
106.3,0.0003853508435
106.4,0.000385146533
106.5,0.000384941989
106.6,0.000384737285
106.7,0.000384532485
106.8,0.000384327618
106.9,0.000384122782
107.0,0.000383918017
107.1,0.000383713392
107.2,0.000383508983
107.3,0.000383304879
107.4,0.000383101112
107.5,0.000382897757
107.6,0.000382694876
107.7,0.000382492572
107.8,0.000382290885
107.9,0.000382089884
108.0,0.0003818896365
108.1,0.000381690215
108.2,0.000381491685
108.3,0.00038129414
108.4,0.0003810976025
108.5,0.0003809021395
108.6,0.0003807078445
108.7,0.000380514739
108.8,0.0003803229025
108.9,0.0003801323665
109.0,0.000379943217
109.1,0.0003797555015
109.2,0.000379569284
109.3,0.0003793846305
109.4,0.00037920156
109.5,0.000379020137
109.6,0.0003788404355
109.7,0.0003786624815
109.8,0.0003784863415
109.9,0.000378312037
110.0,0.0003781395945
110.1,0.0003779691115
110.2,0.000377800612
110.3,0.000377634121
110.4,0.000377469717
110.5,0.00037730741
110.6,0.0003771472735
110.7,0.000376989318
110.8,0.000376833615
110.9,0.000376680197
111.0,0.000376529103
111.1,0.000376380399
111.2,0.00037623413
111.3,0.000376090364
111.4,0.000375949125
111.5,0.0003758104905
111.6,0.000375674502
111.7,0.000375541233
111.8,0.000375410708
111.9,0.0003752829815
112.0,0.0003751581515
112.1,0.000375036233
112.2,0.000374917291
112.3,0.000374801382
112.4,0.0003746885635
112.5,0.000374578885
112.6,0.0003744724035
112.7,0.0003743691745
112.8,0.000374269237
112.9,0.0003741726585
113.0,0.0003740794865
113.1,0.0003739897325
113.2,0.0003739034315
113.3,0.000373820632
113.4,0.000373741333
113.5,0.000373665562
113.6,0.0003735933235
113.7,0.000373524602
113.8,0.000373459444
113.9,0.000373397823
114.0,0.0003733397165
114.1,0.0003732851315
114.2,0.0003732340365
114.3,0.000373186404
114.4,0.000373142213
114.5,0.000373101397
114.6,0.000373063944
114.7,0.000373029816
114.8,0.000372998938
114.9,0.0003729712765
115.0,0.0003729467705
115.1,0.000372925357
115.2,0.000372907012
115.3,0.000372891654
115.4,0.0003728792315
115.5,0.000372869678
115.6,0.000372862925
115.7,0.0003728589035
115.8,0.0003728575905
115.9,0.000372858893
116.0,0.000372862775
116.1,0.0003728691565
116.2,0.0003728779745
116.3,0.000372889185
116.4,0.0003729027085
116.5,0.0003729185005
116.6,0.0003729364725
116.7,0.000372956579
116.8,0.000372978742
116.9,0.0003730028815
117.0,0.000373028919
117.1,0.0003730567975
117.2,0.0003730864515
117.3,0.000373117817
117.4,0.000373150805
117.5,0.0003731853355
117.6,0.0003732213355
117.7,0.0003732587045
117.8,0.000373297391
117.9,0.000373337282
118.0,0.000373378317
118.1,0.0003734204055
118.2,0.0003734634555
118.3,0.000373507371
118.4,0.0003735520325
118.5,0.0003735973755
118.6,0.0003736432445
118.7,0.0003736895495
118.8,0.0003737362065
118.9,0.0003737830595
119.0,0.0003738300465
119.1,0.0003738770255
119.2,0.000373923877
119.3,0.000373970488
119.4,0.0003740167585
119.5,0.0003740625235
119.6,0.0003741076715
119.7,0.00037415212
119.8,0.0003741956965
119.9,0.0003742383015
120.0,0.0003742797775
120.1,0.000374319997
120.2,0.000374358879
120.3,0.0003743962785
120.4,0.000374432061
120.5,0.0003744660975
120.6,0.000374498259
120.7,0.000374528421
120.8,0.0003745564415
120.9,0.000374582198
121.0,0.000374605549
121.1,0.0003746263625
121.2,0.0003746445325
121.3,0.0003746598785
121.4,0.000374672325
121.5,0.000374681692
121.6,0.0003746878875
121.7,0.000374690735
121.8,0.000374690124
121.9,0.0003746859295
122.0,0.0003746780065
122.1,0.000374666193
122.2,0.000374650403
122.3,0.000374630468
122.4,0.0003746062675
122.5,0.0003745776865
122.6,0.0003745445735
122.7,0.0003745068395
122.8,0.0003744643095
122.9,0.0003744169065
123.0,0.0003743644495
123.1,0.000374306868
